datetime,hour,day,month,aqi,pm25,pm10,co,no2,so2,o3,nh3,aqi_change_rate
2025-11-05T11:00:00+00:00,11,5,11,152.41,58.23,137.05,260.65,1.09,4.69,154.93,2.21,0.6200000000000045
2025-11-05T12:00:00+00:00,12,5,11,152.45,58.3,135.78,258.66,1.19,4.39,156.06,2.05,0.03999999999999204
2025-11-05T13:00:00+00:00,13,5,11,152.27,57.96,134.35,256.15,1.26,4.16,155.65,1.9,-0.1799999999999784
2025-11-05T14:00:00+00:00,14,5,11,152.13,57.69,133.28,252.99,1.02,4.0,154.59,1.76,-0.14000000000001478
2025-11-05T15:00:00+00:00,15,5,11,151.91,57.27,132.57,247.84,0.82,3.87,153.77,1.61,-0.21999999999999886
2025-11-05T16:00:00+00:00,16,5,11,151.65,56.75,131.73,241.92,0.71,3.78,152.48,1.46,-0.2599999999999909
2025-11-05T17:00:00+00:00,17,5,11,151.55,56.57,131.62,237.99,0.65,3.76,151.85,1.33,-0.09999999999999432
2025-11-05T18:00:00+00:00,18,5,11,151.57,56.6,132.15,234.71,0.61,3.84,151.68,1.21,0.01999999999998181
2025-11-05T19:00:00+00:00,19,5,11,151.57,56.6,132.36,231.5,0.58,3.95,151.33,1.09,0.0
2025-11-05T20:00:00+00:00,20,5,11,151.57,56.61,131.97,228.77,0.56,4.01,150.19,0.97,0.0
2025-11-05T21:00:00+00:00,21,5,11,151.59,56.65,131.22,229.33,0.56,4.03,148.75,0.89,0.020000000000010232
2025-11-05T22:00:00+00:00,22,5,11,151.62,56.71,130.79,234.88,0.65,4.08,146.61,0.87,0.030000000000001137
2025-11-05T23:00:00+00:00,23,5,11,151.61,56.69,130.98,243.17,0.78,4.25,143.96,0.9,-0.009999999999990905
2025-11-06T00:00:00+00:00,0,6,11,151.54,56.55,131.98,256.59,0.96,4.59,140.55,1.01,-0.0700000000000216
2025-11-06T01:00:00+00:00,1,6,11,149.24,55.09,130.97,265.17,1.11,5.82,138.26,1.15,-2.299999999999983
2025-11-06T02:00:00+00:00,2,6,11,145.03,53.38,129.24,272.62,1.23,6.79,134.42,1.26,-4.210000000000008
2025-11-06T03:00:00+00:00,3,6,11,141.04,51.76,127.63,276.04,1.62,7.5,131.32,1.31,-3.990000000000009
2025-11-06T04:00:00+00:00,4,6,11,137.98,50.52,125.83,284.01,1.98,8.39,129.41,1.41,-3.0600000000000023
2025-11-06T05:00:00+00:00,5,6,11,138.89,50.89,125.95,301.55,2.17,9.24,131.42,1.58,0.9099999999999966
2025-11-06T06:00:00+00:00,6,6,11,145.0,53.37,127.85,318.09,2.0,9.96,137.73,1.72,6.110000000000014
2025-11-06T07:00:00+00:00,7,6,11,152.14,57.7,131.05,327.85,1.58,10.46,146.62,1.76,7.139999999999986
2025-11-06T08:00:00+00:00,8,6,11,154.68,62.63,134.49,335.34,1.31,10.95,155.25,1.81,2.5400000000000205
2025-11-06T09:00:00+00:00,9,6,11,156.83,66.79,137.03,340.69,1.24,11.64,163.1,1.83,2.1500000000000057
2025-11-06T10:00:00+00:00,10,6,11,157.82,68.7,136.91,334.1,1.23,12.17,170.03,1.71,0.9899999999999807
2025-11-06T11:00:00+00:00,11,6,11,157.92,68.9,135.72,319.83,1.26,11.97,173.25,1.5,0.09999999999999432
2025-11-06T12:00:00+00:00,12,6,11,157.1,67.32,133.09,301.12,1.34,11.53,172.59,1.27,-0.8199999999999932
2025-11-06T13:00:00+00:00,13,6,11,154.97,63.18,127.15,272.85,1.26,10.88,168.22,0.95,-2.1299999999999955
2025-11-06T14:00:00+00:00,14,6,11,153.02,59.41,121.29,247.05,0.89,9.78,163.43,0.72,-1.9499999999999886
2025-11-06T15:00:00+00:00,15,6,11,0.0,55.41,115.04,220.78,0.63,8.26,157.73,0.51,-153.02
2025-11-06T16:00:00+00:00,16,6,11,139.68,51.21,108.32,195.98,0.48,6.75,151.18,0.34,139.68
2025-11-06T17:00:00+00:00,17,6,11,131.21,47.77,102.96,176.56,0.37,5.4,144.62,0.21,-8.469999999999999
2025-11-06T18:00:00+00:00,18,6,11,123.53,44.65,98.4,159.79,0.29,4.19,137.62,0.11,-7.680000000000007
2025-11-06T19:00:00+00:00,19,6,11,116.73,41.89,94.65,146.1,0.22,3.23,130.66,0.04,-6.799999999999997
2025-11-06T20:00:00+00:00,20,6,11,111.29,39.68,91.72,135.92,0.18,2.52,124.79,0.01,-5.439999999999998
2025-11-06T21:00:00+00:00,21,6,11,106.52,37.74,89.02,127.89,0.15,2.0,119.88,0.0,-4.77000000000001
2025-11-06T22:00:00+00:00,22,6,11,102.18,35.98,86.77,120.86,0.12,1.57,115.88,0.0,-4.339999999999989
2025-11-06T23:00:00+00:00,23,6,11,98.3,34.59,85.32,114.92,0.1,1.23,112.07,0.0,-3.8800000000000097
2025-11-07T00:00:00+00:00,0,7,11,96.32,33.65,84.83,110.37,0.09,0.96,108.98,0.0,-1.980000000000004
2025-11-07T01:00:00+00:00,1,7,11,95.37,33.2,85.69,107.15,0.08,0.75,106.4,0.01,-0.9499999999999886
2025-11-07T02:00:00+00:00,2,7,11,95.04,33.04,87.51,105.12,0.08,0.61,104.42,0.02,-0.3299999999999983
2025-11-07T03:00:00+00:00,3,7,11,95.18,33.11,90.16,103.96,0.12,0.53,102.76,0.03,0.14000000000000057
2025-11-07T04:00:00+00:00,4,7,11,94.32,32.7,91.3,103.58,0.13,0.51,102.49,0.05,-0.8600000000000136
2025-11-07T05:00:00+00:00,5,7,11,93.73,32.42,91.83,104.59,0.12,0.52,101.89,0.07,-0.5899999999999892
2025-11-07T06:00:00+00:00,6,7,11,93.82,32.46,92.35,105.67,0.11,0.52,101.09,0.08,0.0899999999999892
2025-11-07T07:00:00+00:00,7,7,11,93.8,32.45,92.06,106.36,0.1,0.5,100.16,0.08,-0.01999999999999602
2025-11-07T08:00:00+00:00,8,7,11,93.84,32.47,91.48,106.96,0.1,0.48,99.22,0.09,0.04000000000000625
2025-11-07T09:00:00+00:00,9,7,11,93.82,32.46,90.17,107.85,0.1,0.47,99.0,0.09,-0.020000000000010232
2025-11-07T10:00:00+00:00,10,7,11,93.12,32.13,87.91,108.64,0.11,0.46,99.69,0.09,-0.6999999999999886
2025-11-07T11:00:00+00:00,11,7,11,91.61,31.41,84.75,108.53,0.12,0.45,99.98,0.09,-1.5100000000000051
2025-11-07T12:00:00+00:00,12,7,11,89.55,30.43,80.87,108.51,0.14,0.44,100.67,0.09,-2.0600000000000023
2025-11-07T13:00:00+00:00,13,7,11,87.47,29.44,76.82,108.68,0.17,0.45,101.67,0.09,-2.0799999999999983
2025-11-07T14:00:00+00:00,14,7,11,85.26,28.39,72.83,108.56,0.16,0.47,102.68,0.09,-2.2099999999999937
2025-11-07T15:00:00+00:00,15,7,11,82.94,27.29,68.67,108.15,0.15,0.48,103.65,0.08,-2.3200000000000074
2025-11-07T16:00:00+00:00,16,7,11,80.32,26.04,64.27,107.57,0.13,0.49,104.52,0.07,-2.6200000000000045
2025-11-07T17:00:00+00:00,17,7,11,77.69,24.79,60.16,107.18,0.12,0.48,105.25,0.06,-2.6299999999999955
2025-11-07T18:00:00+00:00,18,7,11,74.85,23.44,55.93,106.64,0.11,0.46,105.96,0.06,-2.8400000000000034
2025-11-07T19:00:00+00:00,19,7,11,71.78,21.98,51.45,105.99,0.1,0.46,106.8,0.05,-3.069999999999993
2025-11-07T20:00:00+00:00,20,7,11,68.58,20.46,46.84,105.35,0.1,0.47,108.19,0.04,-3.200000000000003
2025-11-07T21:00:00+00:00,21,7,11,65.45,18.97,42.37,104.83,0.09,0.52,109.99,0.03,-3.1299999999999955
2025-11-07T22:00:00+00:00,22,7,11,61.83,17.25,36.69,104.85,0.09,0.7,113.83,0.02,-3.6200000000000045
2025-11-07T23:00:00+00:00,23,7,11,59.24,16.02,33.44,103.96,0.09,0.72,114.66,0.02,-2.5899999999999963
2025-11-08T00:00:00+00:00,0,8,11,57.37,15.13,31.62,102.78,0.08,0.67,114.41,0.02,-1.8700000000000045
2025-11-08T00:00:00+00:00,0,8,11,57.37,15.13,31.62,102.78,0.08,0.67,114.41,0.02,0.0
2025-11-08T01:00:00+00:00,1,8,11,55.73,14.35,30.09,102.03,0.08,0.63,114.49,0.02,-1.6400000000000006
2025-11-08T02:00:00+00:00,2,8,11,54.39,13.71,29.0,101.58,0.07,0.58,114.96,0.02,-1.3399999999999963
2025-11-08T03:00:00+00:00,3,8,11,53.65,13.36,28.61,101.27,0.11,0.55,115.42,0.01,-0.740000000000002
2025-11-08T04:00:00+00:00,4,8,11,52.96,13.03,28.01,100.59,0.1,0.54,115.13,0.01,-0.6899999999999977
2025-11-08T05:00:00+00:00,5,8,11,52.77,12.94,27.92,100.03,0.08,0.54,114.82,0.01,-0.18999999999999773
2025-11-08T06:00:00+00:00,6,8,11,53.04,13.07,28.54,99.5,0.07,0.53,113.95,0.01,0.269999999999996
2025-11-08T07:00:00+00:00,7,8,11,53.52,13.3,29.52,98.81,0.06,0.52,112.84,0.01,0.480000000000004
2025-11-08T08:00:00+00:00,8,8,11,54.07,13.56,30.71,98.13,0.05,0.5,111.33,0.01,0.5499999999999972
2025-11-08T09:00:00+00:00,9,8,11,54.43,13.73,31.83,97.32,0.05,0.49,110.03,0.0,0.35999999999999943
2025-11-08T10:00:00+00:00,10,8,11,54.64,13.83,33.0,96.9,0.05,0.47,109.5,0.0,0.21000000000000085
2025-11-08T11:00:00+00:00,11,8,11,55.79,14.38,35.92,96.34,0.06,0.44,108.53,0.0,1.1499999999999986
2025-11-08T12:00:00+00:00,12,8,11,57.5,15.19,39.81,95.95,0.06,0.41,107.73,0.0,1.7100000000000009
2025-11-08T13:00:00+00:00,13,8,11,59.79,16.28,44.84,96.08,0.08,0.38,107.16,0.0,2.289999999999999
2025-11-08T14:00:00+00:00,14,8,11,62.44,17.54,50.52,96.43,0.07,0.35,106.45,0.0,2.6499999999999986
2025-11-08T15:00:00+00:00,15,8,11,64.77,18.65,55.62,97.0,0.07,0.33,106.01,0.0,2.3299999999999983
2025-11-08T16:00:00+00:00,16,8,11,66.9,19.66,60.38,97.43,0.07,0.32,105.46,0.0,2.1300000000000097
2025-11-08T17:00:00+00:00,17,8,11,69.38,20.84,65.57,98.22,0.07,0.3,104.72,0.01,2.4799999999999898
2025-11-08T18:00:00+00:00,18,8,11,71.69,21.94,70.36,99.03,0.07,0.28,104.18,0.01,2.3100000000000023
2025-11-08T19:00:00+00:00,19,8,11,73.54,22.82,74.25,99.56,0.07,0.27,103.5,0.01,1.8500000000000085
2025-11-08T20:00:00+00:00,20,8,11,75.21,23.61,77.65,100.07,0.07,0.26,103.08,0.01,1.6699999999999875
2025-11-08T21:00:00+00:00,21,8,11,76.78,24.36,80.72,100.61,0.07,0.25,102.73,0.01,1.5700000000000074
2025-11-08T22:00:00+00:00,22,8,11,78.11,24.99,83.51,101.24,0.07,0.24,102.48,0.0,1.3299999999999983
2025-11-08T23:00:00+00:00,23,8,11,78.89,25.36,85.09,101.65,0.07,0.24,102.58,0.0,0.7800000000000011
2025-11-09T00:00:00+00:00,0,9,11,79.31,25.56,85.88,101.86,0.07,0.24,102.78,0.0,0.4200000000000017
2025-11-09T01:00:00+00:00,1,9,11,79.24,25.53,85.54,102.31,0.07,0.24,103.2,0.0,-0.07000000000000739
2025-11-09T02:00:00+00:00,2,9,11,78.51,25.18,83.82,102.42,0.07,0.25,104.25,0.0,-0.7299999999999898
2025-11-09T03:00:00+00:00,3,9,11,77.58,24.74,81.8,102.5,0.1,0.26,105.78,0.0,-0.9300000000000068
2025-11-09T04:00:00+00:00,4,9,11,76.49,24.22,79.4,102.16,0.1,0.28,106.82,0.0,-1.0900000000000034
2025-11-09T05:00:00+00:00,5,9,11,75.79,23.89,77.94,102.07,0.08,0.29,107.64,0.0,-0.6999999999999886
2025-11-09T06:00:00+00:00,6,9,11,75.71,23.85,77.71,101.91,0.07,0.3,107.8,0.0,-0.0800000000000125
2025-11-09T07:00:00+00:00,7,9,11,76.09,24.03,78.46,102.16,0.06,0.31,107.42,0.0,0.38000000000000966
2025-11-09T08:00:00+00:00,8,9,11,76.59,24.27,79.58,102.21,0.05,0.32,106.53,0.0,0.5
2025-11-09T09:00:00+00:00,9,9,11,77.18,24.55,80.8,102.35,0.05,0.32,105.76,0.0,0.5900000000000034
2025-11-09T10:00:00+00:00,10,9,11,78.17,25.02,82.83,103.18,0.05,0.33,105.65,0.0,0.9899999999999949
2025-11-09T11:00:00+00:00,11,9,11,79.01,25.42,84.62,103.8,0.06,0.34,105.84,0.0,0.8400000000000034
2025-11-09T12:00:00+00:00,12,9,11,79.73,25.76,86.05,104.36,0.07,0.35,106.19,0.0,0.7199999999999989
2025-11-09T13:00:00+00:00,13,9,11,80.38,26.07,87.17,105.06,0.09,0.35,106.79,0.0,0.6499999999999915
2025-11-09T14:00:00+00:00,14,9,11,80.84,26.29,87.84,105.61,0.09,0.36,107.21,0.0,0.46000000000000796
2025-11-09T15:00:00+00:00,15,9,11,81.14,26.43,88.12,105.92,0.09,0.36,107.61,0.0,0.29999999999999716
2025-11-09T16:00:00+00:00,16,9,11,81.01,26.37,87.68,106.04,0.08,0.36,107.92,0.0,-0.12999999999999545
2025-11-09T17:00:00+00:00,17,9,11,80.76,26.25,86.82,106.01,0.08,0.36,108.23,0.0,-0.25
2025-11-09T18:00:00+00:00,18,9,11,80.46,26.11,85.89,106.01,0.07,0.36,108.53,0.0,-0.30000000000001137
2025-11-09T19:00:00+00:00,19,9,11,79.94,25.86,84.57,105.73,0.07,0.36,108.81,0.0,-0.519999999999996
2025-11-09T20:00:00+00:00,20,9,11,79.29,25.55,82.98,105.57,0.07,0.36,108.97,0.0,-0.6499999999999915
2025-11-09T21:00:00+00:00,21,9,11,78.59,25.22,81.31,105.31,0.07,0.35,109.16,0.0,-0.7000000000000028
2025-11-09T22:00:00+00:00,22,9,11,78.21,25.04,80.3,105.15,0.06,0.35,109.16,0.0,-0.38000000000000966
2025-11-09T23:00:00+00:00,23,9,11,78.07,24.97,79.86,105.15,0.06,0.34,108.98,0.0,-0.14000000000000057
2025-11-10T00:00:00+00:00,0,10,11,77.86,24.87,79.37,105.09,0.06,0.34,108.81,0.0,-0.20999999999999375
2025-11-10T01:00:00+00:00,1,10,11,77.65,24.77,78.81,105.26,0.06,0.33,108.67,0.0,-0.20999999999999375
2025-11-10T02:00:00+00:00,2,10,11,77.39,24.65,77.99,105.41,0.05,0.32,108.76,0.0,-0.2600000000000051
2025-11-10T03:00:00+00:00,3,10,11,77.04,24.48,77.12,105.61,0.08,0.32,108.91,0.0,-0.3499999999999943
2025-11-10T04:00:00+00:00,4,10,11,76.36,24.16,75.81,105.17,0.07,0.31,108.19,0.0,-0.6800000000000068
2025-11-10T05:00:00+00:00,5,10,11,75.88,23.93,74.58,104.99,0.06,0.3,107.75,0.0,-0.480000000000004
2025-11-10T06:00:00+00:00,6,10,11,75.29,23.65,73.29,104.67,0.05,0.3,106.74,0.0,-0.5899999999999892
2025-11-10T07:00:00+00:00,7,10,11,74.62,23.33,71.88,104.13,0.04,0.29,105.37,0.0,-0.6700000000000017
2025-11-10T08:00:00+00:00,8,10,11,73.88,22.98,70.43,103.53,0.04,0.28,103.54,0.0,-0.7400000000000091
2025-11-10T09:00:00+00:00,9,10,11,73.17,22.64,69.07,102.88,0.04,0.27,101.8,0.0,-0.7099999999999937
2025-11-10T10:00:00+00:00,10,10,11,72.45,22.3,67.69,102.8,0.04,0.26,100.94,0.0,-0.7199999999999989
2025-11-10T11:00:00+00:00,11,10,11,71.46,21.83,65.94,102.64,0.04,0.25,100.29,0.0,-0.9900000000000091
2025-11-10T12:00:00+00:00,12,10,11,70.47,21.36,64.07,102.37,0.05,0.25,100.15,0.0,-0.9899999999999949
2025-11-10T13:00:00+00:00,13,10,11,69.57,20.93,62.31,102.59,0.06,0.25,100.47,0.0,-0.9000000000000057
2025-11-10T14:00:00+00:00,14,10,11,68.67,20.5,60.56,102.65,0.06,0.25,101.06,0.0,-0.8999999999999915
2025-11-10T15:00:00+00:00,15,10,11,67.74,20.06,58.75,102.76,0.06,0.25,101.6,0.0,-0.9300000000000068
2025-11-10T16:00:00+00:00,16,10,11,66.81,19.62,56.97,102.69,0.06,0.25,102.15,0.0,-0.9299999999999926
2025-11-10T17:00:00+00:00,17,10,11,66.12,19.29,55.57,102.67,0.06,0.25,102.75,0.0,-0.6899999999999977
2025-11-10T18:00:00+00:00,18,10,11,65.57,19.03,54.36,102.62,0.05,0.25,103.29,0.0,-0.5500000000000114
2025-11-10T19:00:00+00:00,19,10,11,65.09,18.8,53.26,102.65,0.05,0.25,103.55,0.0,-0.47999999999998977
2025-11-10T20:00:00+00:00,20,10,11,64.69,18.61,52.4,102.7,0.05,0.25,103.77,0.0,-0.4000000000000057
2025-11-10T21:00:00+00:00,21,10,11,64.46,18.5,51.72,102.72,0.05,0.25,103.97,0.0,-0.23000000000000398
2025-11-10T22:00:00+00:00,22,10,11,64.27,18.41,51.17,102.59,0.05,0.25,103.86,0.0,-0.18999999999999773
2025-11-10T23:00:00+00:00,23,10,11,64.21,18.38,50.87,102.61,0.05,0.25,103.81,0.0,-0.060000000000002274
2025-11-11T00:00:00+00:00,0,11,11,64.19,18.37,50.71,102.64,0.04,0.24,103.66,0.0,-0.01999999999999602
2025-11-11T01:00:00+00:00,1,11,11,64.25,18.4,50.64,102.56,0.04,0.24,103.81,0.0,0.060000000000002274
2025-11-11T02:00:00+00:00,2,11,11,64.35,18.45,50.6,102.92,0.04,0.23,103.93,0.0,0.09999999999999432
2025-11-11T03:00:00+00:00,3,11,11,64.44,18.49,50.47,103.05,0.06,0.23,104.21,0.0,0.09000000000000341
2025-11-11T04:00:00+00:00,4,11,11,64.42,18.48,50.14,102.8,0.05,0.23,103.78,0.0,-0.01999999999999602
2025-11-11T05:00:00+00:00,5,11,11,64.46,18.5,49.92,102.66,0.04,0.22,103.4,0.0,0.03999999999999204
2025-11-11T06:00:00+00:00,6,11,11,64.52,18.53,49.58,102.34,0.03,0.22,102.66,0.0,0.060000000000002274
2025-11-11T07:00:00+00:00,7,11,11,64.56,18.55,49.29,101.83,0.03,0.22,101.3,0.0,0.04000000000000625
2025-11-11T08:00:00+00:00,8,11,11,64.65,18.59,49.04,101.34,0.03,0.21,99.47,0.0,0.09000000000000341
2025-11-11T09:00:00+00:00,9,11,11,64.73,18.63,48.87,100.77,0.03,0.2,97.66,0.0,0.0799999999999983
2025-11-11T10:00:00+00:00,10,11,11,64.84,18.68,48.74,100.7,0.03,0.2,96.61,0.0,0.10999999999999943
2025-11-11T11:00:00+00:00,11,11,11,64.69,18.61,48.3,100.58,0.03,0.2,95.87,0.0,-0.15000000000000568
2025-11-11T12:00:00+00:00,12,11,11,64.48,18.51,47.79,100.38,0.04,0.2,95.84,0.0,-0.20999999999999375
2025-11-11T13:00:00+00:00,13,11,11,64.31,18.43,47.29,100.63,0.05,0.2,96.21,0.0,-0.1700000000000017
2025-11-11T14:00:00+00:00,14,11,11,64.1,18.33,46.73,100.69,0.05,0.21,96.78,0.0,-0.21000000000000796
2025-11-11T15:00:00+00:00,15,11,11,63.89,18.23,46.17,100.84,0.05,0.22,97.3,0.0,-0.20999999999999375
2025-11-11T16:00:00+00:00,16,11,11,63.68,18.13,45.64,100.8,0.05,0.22,97.52,0.0,-0.21000000000000085
2025-11-11T17:00:00+00:00,17,11,11,63.64,18.11,45.27,100.84,0.05,0.23,97.87,0.0,-0.03999999999999915
2025-11-11T18:00:00+00:00,18,11,11,63.58,18.08,44.93,100.91,0.05,0.23,98.21,0.0,-0.060000000000002274
2025-11-11T19:00:00+00:00,19,11,11,63.49,18.04,44.49,100.82,0.05,0.24,98.39,0.0,-0.0899999999999963
2025-11-11T20:00:00+00:00,20,11,11,63.39,17.99,44.05,100.84,0.04,0.25,98.61,0.0,-0.10000000000000142
2025-11-11T21:00:00+00:00,21,11,11,63.24,17.92,43.55,100.86,0.04,0.25,98.96,0.0,-0.14999999999999858
2025-11-11T22:00:00+00:00,22,11,11,63.01,17.81,43.08,100.87,0.04,0.26,99.18,0.0,-0.23000000000000398
2025-11-11T23:00:00+00:00,23,11,11,62.82,17.72,42.77,101.04,0.04,0.26,99.3,0.0,-0.18999999999999773
2025-11-12T00:00:00+00:00,0,12,11,62.63,17.63,42.57,101.08,0.04,0.26,99.51,0.0,-0.18999999999999773
2025-11-12T01:00:00+00:00,1,12,11,62.4,17.52,42.37,101.27,0.04,0.26,99.69,0.0,-0.23000000000000398
2025-11-12T02:00:00+00:00,2,12,11,62.15,17.4,42.13,101.62,0.04,0.27,100.15,0.0,-0.25
2025-11-12T03:00:00+00:00,3,12,11,61.89,17.28,41.81,102.03,0.06,0.28,100.51,0.0,-0.259999999999998
2025-11-12T04:00:00+00:00,4,12,11,61.54,17.11,41.25,101.93,0.05,0.3,100.45,0.0,-0.3500000000000014
2025-11-12T05:00:00+00:00,5,12,11,61.33,17.01,40.71,102.07,0.05,0.31,100.03,0.0,-0.21000000000000085
2025-11-12T06:00:00+00:00,6,12,11,61.2,16.95,40.28,101.91,0.04,0.34,99.35,0.0,-0.12999999999999545
2025-11-12T07:00:00+00:00,7,12,11,61.16,16.93,39.88,101.86,0.04,0.36,98.41,0.0,-0.04000000000000625
2025-11-12T08:00:00+00:00,8,12,11,61.05,16.88,39.39,101.5,0.04,0.37,97.27,0.0,-0.10999999999999943
2025-11-12T09:00:00+00:00,9,12,11,61.07,16.89,38.82,101.2,0.04,0.4,96.41,0.0,0.020000000000003126
2025-11-12T10:00:00+00:00,10,12,11,61.18,16.94,38.25,101.44,0.05,0.43,96.49,0.0,0.10999999999999943
2025-11-12T11:00:00+00:00,11,12,11,61.07,16.89,37.53,101.4,0.05,0.44,96.55,0.0,-0.10999999999999943
2025-11-12T12:00:00+00:00,12,12,11,60.88,16.8,36.75,101.29,0.06,0.46,96.78,0.0,-0.18999999999999773
2025-11-12T13:00:00+00:00,13,12,11,60.86,16.79,36.03,101.65,0.08,0.48,97.7,0.0,-0.020000000000003126
2025-11-12T14:00:00+00:00,14,12,11,60.82,16.77,35.39,101.91,0.08,0.5,98.39,0.0,-0.03999999999999915
2025-11-12T15:00:00+00:00,15,12,11,60.76,16.74,34.84,102.12,0.08,0.51,99.0,0.0,-0.060000000000002274
2025-11-12T16:00:00+00:00,16,12,11,60.61,16.67,34.26,102.07,0.07,0.51,99.32,0.0,-0.14999999999999858
2025-11-12T17:00:00+00:00,17,12,11,60.59,16.66,33.86,102.21,0.07,0.52,99.55,0.0,-0.01999999999999602
2025-11-12T18:00:00+00:00,18,12,11,60.57,16.65,33.44,102.33,0.07,0.52,100.01,0.0,-0.020000000000003126
2025-11-12T19:00:00+00:00,19,12,11,60.53,16.63,33.0,102.47,0.06,0.53,100.41,0.0,-0.03999999999999915
2025-11-12T20:00:00+00:00,20,12,11,60.55,16.64,32.71,102.62,0.06,0.54,101.1,0.0,0.01999999999999602
2025-11-12T21:00:00+00:00,21,12,11,60.76,16.74,32.72,103.12,0.06,0.57,101.78,0.0,0.21000000000000085
2025-11-12T22:00:00+00:00,22,12,11,61.16,16.93,33.15,103.56,0.06,0.61,102.8,0.0,0.3999999999999986
2025-11-12T23:00:00+00:00,23,12,11,61.79,17.23,33.96,103.9,0.06,0.66,103.7,0.0,0.6300000000000026
2025-11-13T00:00:00+00:00,0,13,11,62.63,17.63,35.09,104.66,0.06,0.73,104.55,0.0,0.8400000000000034
2025-11-13T00:00:00+00:00,0,13,11,62.63,17.63,35.09,104.66,0.06,0.73,104.55,0.0,0.0
2025-11-13T01:00:00+00:00,1,13,11,63.7,18.14,36.41,105.72,0.07,0.82,105.48,0.0,1.0700000000000003
2025-11-13T02:00:00+00:00,2,13,11,64.8,18.66,37.77,106.66,0.07,0.92,106.5,0.0,1.0999999999999943
2025-11-13T03:00:00+00:00,3,13,11,65.81,19.14,39.04,107.7,0.1,1.02,107.37,0.0,1.0100000000000051
2025-11-13T04:00:00+00:00,4,13,11,66.81,19.62,39.84,109.2,0.11,1.22,108.66,0.0,1.0
2025-11-13T05:00:00+00:00,5,13,11,67.93,20.15,40.68,111.01,0.11,1.39,109.62,0.0,1.1200000000000045
2025-11-13T06:00:00+00:00,6,13,11,69.06,20.69,41.72,112.7,0.11,1.51,109.44,0.0,1.1299999999999955
2025-11-13T07:00:00+00:00,7,13,11,70.14,21.2,42.72,113.87,0.1,1.55,108.88,0.0,1.0799999999999983
2025-11-13T08:00:00+00:00,8,13,11,71.15,21.68,43.59,114.68,0.1,1.57,107.93,0.0,1.0100000000000051
2025-11-13T09:00:00+00:00,9,13,11,72.45,22.3,44.5,116.25,0.11,1.65,107.64,0.0,1.2999999999999972
2025-11-13T10:00:00+00:00,10,13,11,74.32,23.19,45.54,118.68,0.12,1.84,109.04,0.0,1.8699999999999903
2025-11-13T11:00:00+00:00,11,13,11,75.71,23.85,46.2,119.95,0.14,1.99,110.3,0.0,1.3900000000000006
2025-11-13T12:00:00+00:00,12,13,11,76.43,24.19,46.34,120.35,0.17,2.09,111.25,0.0,0.7200000000000131
2025-11-13T13:00:00+00:00,13,13,11,76.78,24.36,46.25,120.44,0.2,2.15,112.04,0.0,0.3499999999999943
2025-11-13T14:00:00+00:00,14,13,11,76.34,24.15,45.78,119.69,0.18,2.06,111.6,0.0,-0.4399999999999977
2025-11-13T15:00:00+00:00,15,13,11,75.73,23.86,45.13,118.67,0.16,1.95,111.27,0.0,-0.6099999999999994
2025-11-13T16:00:00+00:00,16,13,11,75.31,23.66,44.56,117.96,0.15,1.88,111.09,0.0,-0.4200000000000017
2025-11-13T17:00:00+00:00,17,13,11,75.25,23.63,44.4,117.79,0.14,1.87,111.1,0.0,-0.060000000000002274
2025-11-13T18:00:00+00:00,18,13,11,75.42,23.71,44.62,118.06,0.13,1.89,111.2,0.0,0.1700000000000017
2025-11-13T19:00:00+00:00,19,13,11,75.88,23.93,45.26,118.73,0.13,1.95,111.17,0.0,0.45999999999999375
2025-11-13T20:00:00+00:00,20,13,11,75.35,23.68,45.13,118.08,0.13,1.87,110.17,0.0,-0.5300000000000011
2025-11-13T21:00:00+00:00,21,13,11,74.43,23.24,44.75,117.07,0.12,1.73,108.95,0.0,-0.9199999999999875
2025-11-13T22:00:00+00:00,22,13,11,73.44,22.77,44.48,116.07,0.11,1.61,107.94,0.0,-0.9900000000000091
2025-11-13T23:00:00+00:00,23,13,11,72.72,22.43,44.55,115.55,0.1,1.55,107.31,0.0,-0.7199999999999989
2025-11-14T00:00:00+00:00,0,14,11,72.66,22.4,45.12,115.91,0.1,1.62,107.62,0.0,-0.060000000000002274
2025-11-14T01:00:00+00:00,1,14,11,78.93,25.38,50.69,125.77,0.15,2.8,113.44,0.0,6.27000000000001
2025-11-14T02:00:00+00:00,2,14,11,82.55,27.1,54.23,132.49,0.18,3.66,116.61,0.0,3.6199999999999903
2025-11-14T03:00:00+00:00,3,14,11,82.76,27.2,55.05,133.79,0.25,3.95,117.27,0.0,0.21000000000000796
2025-11-14T04:00:00+00:00,4,14,11,81.89,26.79,54.8,133.41,0.27,3.99,116.34,0.0,-0.8700000000000045
2025-11-14T05:00:00+00:00,5,14,11,80.25,26.01,53.68,131.77,0.26,3.76,115.05,0.0,-1.6400000000000006
2025-11-14T06:00:00+00:00,6,14,11,80.51,26.13,54.17,132.2,0.24,3.88,115.47,0.0,0.2600000000000051
2025-11-14T07:00:00+00:00,7,14,11,87.47,29.44,60.16,139.8,0.26,5.18,121.02,0.0,6.959999999999994
2025-11-14T08:00:00+00:00,8,14,11,97.46,34.19,68.18,150.67,0.29,6.62,127.98,0.0,9.989999999999995
2025-11-14T09:00:00+00:00,9,14,11,106.93,37.91,74.27,158.92,0.32,7.53,133.48,0.0,9.470000000000013
